0.119987,0.125061
0.1,0.125061
0.119987,0.125061
0.2,0.155407
0.280013,0.155407
0.319987,0.155407
0.4,0.188516
0.480013,0.188516
0.519987,0.188516
0.6,0.199187
0.680013,0.199187
0.719987,0.199187
0.8,0.20687
0.880013,0.20687
0.919987,0.20687
1,0.213384
1.08001,0.213384
1.11999,0.213384
1.2,0.218892
1.30404,0.218892
1.32103,0.218892
1.4,0.224715
1.48001,0.224715
1.54004,0.224715
1.6,0.228313
1.68001,0.228313
1.71999,0.228313
1.8,0.232185
1.88001,0.232185
1.91999,0.232185
2,0.231463
2.08001,0.231463
2.11999,0.231463
2.2,0.23185
2.28001,0.23185
2.31999,0.23185
2.4,0.232835
2.48001,0.232835
2.51999,0.232835
2.6,0.235417
2.68001,0.235417
2.71999,0.235417
2.8,0.236961
2.88001,0.236961
2.964,0.236961
3,0.242093
3.08001,0.242093
3.11999,0.242093
3.2,0.241748
3.28001,0.241748
3.31999,0.241748
3.4,0.243679
3.48001,0.243679
3.51999,0.243679
3.6,0.245528
3.68001,0.245528
3.71999,0.245528
3.8,0.245874
3.88001,0.245874
3.91999,0.245874
4,0.242581
4.08001,0.242581
4.11999,0.242581
4.2,0.242307
4.28001,0.242307
4.31999,0.242307
4.4,0.242886
4.48001,0.242886
4.51999,0.242886
4.64401,0.246098
4.68001,0.246098
4.71999,0.246098
4.8,0.246423
4.88001,0.246423
4.91999,0.246423
5,0.249533
5.08001,0.249533
5.11999,0.249533
5.2,0.256646
5.28001,0.256646
5.31999,0.256646
5.4,0.258018
5.48001,0.258018
5.51999,0.258018
5.6,0.28376
5.68001,0.28376
5.71999,0.28376
5.8,0.310498
5.88001,0.310498
5.91999,0.310498
6,0.314848
6.08001,0.314848
6.11999,0.314848
6.21999,0.317368
6.32298,0.317368
6.34004,0.317368
6.4,0.315945
6.48001,0.315945
6.51999,0.315945
6.6,0.317297
6.68001,0.317297
6.71999,0.317297
6.8,0.31751
6.88001,0.31751
6.91999,0.31751
7,0.31936
7.08001,0.31936
7.11999,0.31936
7.2,0.343181
7.28001,0.343181
7.31999,0.343181
7.4,0.368994
7.48001,0.368994
7.51999,0.368994
7.6,0.377266
7.68001,0.377266
7.71999,0.377266
7.8,0.382795
7.88001,0.382795
7.92298,0.382795
8,0.392561
8.08001,0.392561
8.11999,0.392561
8.2,0.39439
8.28001,0.39439
8.31999,0.39439
8.4,0.395803
8.48001,0.395803
8.51999,0.395803
8.6,0.403963
8.68001,0.403963
8.71999,0.403963
8.8,0.406707
8.88001,0.406707
8.91999,0.406707
9,0.411331
9.08001,0.411331
9.11999,0.411331
9.2,0.416463
9.28001,0.416463
9.31999,0.416463
9.4,0.415559
9.48001,0.415559
9.51999,0.415559
9.64303,0.407846
9.68001,0.407846
9.71999,0.407846
9.8,0.408618
9.88001,0.408618
9.91999,0.408618
10,0.40749
10.08,0.40749
10.12,0.40749
10.2,0.408557
10.28,0.408557
10.32,0.408557
10.4,0.407846
10.48,0.407846
10.52,0.407846
10.6,0.406087
10.68,0.406087
10.72,0.406087
10.8,0.403933
10.88,0.403933
10.92,0.403933
11,0.40185
11.08,0.40185
11.12,0.40185
11.2,0.401189
11.323,0.401189
11.34,0.401189
11.4,0.403598
11.48,0.403598
11.52,0.403598
11.6,0.403852
11.68,0.403852
11.72,0.403852
11.8,0.399756
11.88,0.399756
11.92,0.399756
12,0.397967
12.08,0.397967
12.12,0.397967
12.2,0.392978
12.28,0.392978
12.32,0.392978
12.4,0.387063
12.48,0.387063
12.52,0.387063
12.6,0.382419
12.68,0.382419
12.72,0.382419
12.8,0.379238
12.88,0.379238
12.963,0.379238
13,0.368943
13.08,0.368943
13.12,0.368943
13.2,0.368089
13.28,0.368089
13.32,0.368089
13.4,0.368974
13.48,0.368974
13.52,0.368974
13.6,0.368872
13.68,0.368872
13.72,0.368872
13.8,0.367124
13.88,0.367124
13.92,0.367124
14,0.366758
14.08,0.366758
14.12,0.366758
14.2,0.366911
14.28,0.366911
14.32,0.366911
14.4,0.366596
14.48,0.366596
14.52,0.366596
14.643,0.363587
14.68,0.363587
14.72,0.363587
14.8,0.366372
14.88,0.366372
14.92,0.366372
15,0.366799
15.08,0.366799
15.12,0.366799
15.2,0.366819
15.28,0.366819
15.32,0.366819
15.4,0.368191
15.48,0.368191
15.52,0.368191
15.6,0.369594
15.68,0.369594
15.72,0.369594
15.8,0.371047
15.88,0.371047
15.92,0.371047
16,0.371677
16.08,0.371677
16.12,0.371677
16.2,0.378821
16.323,0.378821
16.34,0.378821
16.4,0.377866
16.48,0.377866
16.52,0.377866
16.6,0.374766
16.68,0.374766
16.72,0.374766
16.8,0.373313
16.88,0.373313
16.92,0.373313
17,0.375376
17.08,0.375376
17.12,0.375376
17.2,0.37748
17.28,0.37748
17.32,0.37748
17.4,0.378283
17.48,0.378283
17.52,0.378283
17.6,0.379736
17.68,0.379736
17.72,0.379736
17.8,0.380244
17.88,0.380244
17.964,0.380244
18.02,0.38061
18.08,0.38061
18.12,0.38061
18.2,0.381108
18.28,0.381108
18.32,0.381108
18.4,0.382256
18.48,0.382256
18.52,0.382256
18.6,0.382917
18.68,0.382917
18.72,0.382917
18.8,0.385488
18.88,0.385488
18.92,0.385488
19,0.381545
19.08,0.381545
19.12,0.381545
19.2,0.37877
19.28,0.37877
19.32,0.37877
19.4,0.374644
19.48,0.374644
19.52,0.374644
19.643,0.377744
19.68,0.377744
19.72,0.377744
19.8,0.378089
19.88,0.378089
19.92,0.378089
20,0.378791
20.08,0.378791
20.12,0.378791
20.2,0.379837
20.28,0.379837
20.32,0.379837
20.4,0.379563
20.48,0.379563
20.52,0.379563
20.6,0.379949
20.68,0.379949
20.721,0.379949
20.8,0.380752
20.88,0.380752
20.92,0.380752
21,0.3819
21.08,0.3819
21.12,0.3819
21.2,0.382754
21.323,0.382754
21.34,0.382754
21.4,0.382459
21.48,0.382459
21.52,0.382459
21.62,0.382236
21.68,0.382236
21.72,0.382236
21.8,0.384258
21.88,0.384258
21.92,0.384258
22,0.383872
22.08,0.383872
22.12,0.383872
22.2,0.38501
22.28,0.38501
22.32,0.38501
22.4,0.385335
22.48,0.385335
22.52,0.385335
22.6,0.385132
22.68,0.385132
22.72,0.385132
22.8,0.385274
22.88,0.385274
22.963,0.385274
23,0.379045
23.08,0.379045
23.12,0.379045
23.2,0.378364
23.28,0.378364
23.32,0.378364
23.4,0.37815
23.48,0.37815
23.52,0.37815
23.6,0.379289
23.68,0.379289
23.72,0.379289
23.8,0.378933
23.88,0.378933
23.92,0.378933
24,0.379827
24.08,0.379827
24.12,0.379827
24.2,0.381057
24.28,0.381057
24.32,0.381057
24.4,0.382368
24.48,0.382368
24.52,0.382368
24.643,0.383089
24.68,0.383089
24.71,0.383089
24.79,0.382358
24.87,0.382358
24.91,0.382358
24.99,0.383811
25.07,0.383811
25.11,0.383811
25.19,0.38373
25.27,0.38373
25.33,0.38373
25.39,0.384583
25.47,0.384583
25.51,0.384583
25.59,0.390844
25.67,0.390844
25.71,0.390844
25.8,0.391047
25.88,0.391047
25.92,0.391047
26,0.392602
26.08,0.392602
26.12,0.392602
26.2,0.393262
26.304,0.393262
26.321,0.393262
26.4,0.397398
26.48,0.397398
26.52,0.397398
26.6,0.39873
26.68,0.39873
26.72,0.39873
26.8,0.400356
26.88,0.400356
26.92,0.400356
27,0.400752
27.08,0.400752
27.12,0.400752
27.2,0.403089
27.28,0.403089
27.32,0.403089
27.4,0.406697
27.48,0.406697
27.52,0.406697
27.6,0.409492
27.68,0.409492
27.72,0.409492
27.8,0.412683
27.88,0.412683
27.963,0.412683
28.02,0.425122
28.08,0.425122
28.12,0.425122
28.2,0.425976
28.28,0.425976
28.32,0.425976
28.4,0.428333
28.48,0.428333
28.52,0.428333
28.6,0.430193
28.68,0.430193
28.71,0.430193
28.79,0.433933
28.87,0.433933
28.91,0.433933
28.99,0.434634
29.07,0.434634
29.11,0.434634
29.19,0.434756
29.27,0.434756
29.31,0.434756
29.39,0.438262
29.47,0.438262
29.51,0.438262
29.613,0.437967
29.67,0.437967
29.71,0.437967
29.79,0.440396
29.87,0.440396
29.91,0.440396
29.99,0.437348
30.07,0.437348
30.11,0.437348
30.19,0.437541
30.27,0.437541
30.31,0.437541
30.39,0.438557
30.47,0.438557
30.51,0.438557
30.59,0.438343
30.67,0.438343
30.71,0.438343
30.8,0.439888
30.88,0.439888
30.92,0.439888
31,0.440925
31.08,0.440925
31.12,0.440925
31.2,0.440549
31.283,0.440549
31.32,0.440549
31.4,0.433923
31.48,0.433923
31.52,0.433923
31.6,0.436555
31.68,0.436555
31.72,0.436555
31.8,0.437175
31.88,0.437175
31.92,0.437175
32,0.438425
32.08,0.438425
32.12,0.438425
32.2,0.440783
32.28,0.440783
32.32,0.440783
32.4,0.441646
32.48,0.441646
32.52,0.441646
32.6,0.443354
32.68,0.443354
32.709,0.443354
32.79,0.443445
32.87,0.443445
32.934,0.443445
32.99,0.441463
33.07,0.441463
33.11,0.441463
33.19,0.451646
33.27,0.451646
33.31,0.451646
33.41,0.481809
33.47,0.481809
33.51,0.481809
33.59,0.508791
33.67,0.508791
33.71,0.508791
33.79,0.530894
33.87,0.530894
33.91,0.530894
33.99,0.538852
34.07,0.538852
34.11,0.538852
34.19,0.546565
34.27,0.546565
34.31,0.546565
34.39,0.541433
34.47,0.541433
34.51,0.541433
34.634,0.518587
34.67,0.518587
34.71,0.518587
34.8,0.520986
34.88,0.520986
34.92,0.520986
35,0.519756
35.08,0.519756
35.12,0.519756
35.2,0.524014
35.28,0.524014
35.32,0.524014
35.4,0.528963
35.48,0.528963
35.52,0.528963
35.6,0.534939
35.68,0.534939
35.71,0.534939
35.79,0.537083
35.87,0.537083
35.91,0.537083
35.99,0.540447
36.07,0.540447
36.11,0.540447
36.19,0.545163
36.295,0.545163
36.312,0.545163
36.39,0.542866
36.47,0.542866
36.51,0.542866
36.59,0.549512
36.67,0.549512
36.71,0.549512
36.79,0.549644
36.87,0.549644
36.91,0.549644
36.99,0.549654
37.07,0.549654
37.11,0.549654
37.19,0.552154
37.27,0.552154
37.31,0.552154
37.39,0.552073
37.47,0.552073
37.51,0.552073
37.59,0.548059
37.67,0.548059
37.714,0.548059
37.79,0.553425
37.87,0.553425
37.954,0.553425
38.01,0.561707
38.07,0.561707
38.11,0.561707
38.19,0.576463
38.27,0.576463
38.31,0.576463
38.39,0.594594
38.47,0.594594
38.51,0.594594
38.59,0.611413
38.67,0.611413
38.71,0.611413
38.8,0.619776
38.88,0.619776
38.92,0.619776
39,0.632287
39.08,0.632287
39.12,0.632287
39.2,0.636951
39.28,0.636951
39.32,0.636951
39.4,0.638943
39.48,0.638943
39.52,0.638943
39.644,0.630091
39.68,0.630091
39.72,0.630091
39.8,0.628018
39.88,0.628018
39.92,0.628018
40,0.63627
40.08,0.63627
40.12,0.63627
40.2,0.644919
40.28,0.644919
40.32,0.644919
40.4,0.654827
40.48,0.654827
40.52,0.654827
40.6,0.661331
40.68,0.661331
40.709,0.661331
40.79,0.666667
40.87,0.666667
40.91,0.666667
40.99,0.675467
41.07,0.675467
41.11,0.675467
41.19,0.683211
41.315,0.683211
41.332,0.683211
41.39,0.679309
41.47,0.679309
41.51,0.679309
41.59,0.688435
41.67,0.688435
41.71,0.688435
41.79,0.691606
41.87,0.691606
41.91,0.691606
41.99,0.691189
42.07,0.691189
42.11,0.691189
42.19,0.690427
42.27,0.690427
42.31,0.690427
42.39,0.690864
42.47,0.690864
42.51,0.690864
42.59,0.690844
42.67,0.690844
42.71,0.690844
42.8,0.693283
42.88,0.693283
42.964,0.693283
43.02,0.69687
43.08,0.69687
43.12,0.69687
43.2,0.705417
43.28,0.705417
43.32,0.705417
43.4,0.709787
43.48,0.709787
43.52,0.709787
43.6,0.710112
43.68,0.710112
43.72,0.710112
43.8,0.712398
43.88,0.712398
43.92,0.712398
44,0.714624
44.08,0.714624
44.12,0.714624
44.2,0.718781
44.28,0.718781
44.32,0.718781
44.4,0.72502
44.48,0.72502
44.52,0.72502
44.644,0.727591
44.68,0.727591
44.708,0.727591
44.79,0.732094
44.87,0.732094
44.91,0.732094
44.99,0.736738
45.07,0.736738
45.11,0.736738
45.19,0.740691
45.27,0.740691
45.31,0.740691
45.39,0.743526
45.47,0.743526
45.51,0.743526
45.59,0.746596
45.67,0.746596
45.71,0.746596
45.79,0.748516
45.87,0.748516
45.91,0.748516
45.99,0.751321
46.07,0.751321
46.11,0.751321
46.19,0.753008
46.315,0.753008
46.332,0.753008
46.39,0.753577
46.47,0.753577
46.51,0.753577
46.59,0.755701
46.67,0.755701
46.71,0.755701
46.8,0.755102
46.88,0.755102
46.92,0.755102
47,0.754421
47.08,0.754421
47.12,0.754421
47.2,0.753923
47.28,0.753923
47.32,0.753923
47.4,0.755305
47.48,0.755305
47.52,0.755305
47.6,0.755935
47.68,0.755935
47.72,0.755935
47.8,0.754573
